JSON_Name1,alcohol,chlorides,citricacid,density,fixedacidity,freesulfurdioxide,id,ph,quality,residualsugar,sulphates,totalsulfurdioxide,volatileacidity,winetype
4865,11.3,0.063,0.09,0.99444,6.6,9,4866,3.42,6,2.2,0.69,18,0.44,red
452,12.5,0.029,0.25,0.98972,5.5,33,453,3.36,6,1.9,0.66,118,0.3,white
1126,9.8,0.045,0.29,0.9953,6.6,57,1127,3.31,5,5.3,0.79,189,0.27,white
1316,10.1,0.042,0.18,0.9927,6.6,20,1317,3.22,4,1.2,0.45,84,0.38,white
4374,12.2,0.037,0.22,0.99156,5.5,10,4375,3.46,5,5.5,0.44,86,0.18,white
1983,11.3,0.047,0.27,0.99173,7.3,16,1984,3.07,6,3.8,0.46,79,0.25,white
3009,10.8,0.043,0.33,0.99118,7,46,3010,3.04,6,1,0.65,110,0.23,white
2903,8.7,0.043,0.3,0.9986,7.3,46,2904,3.06,6,13,0.41,238,0.29,white
2429,8.9,0.045,0.5,0.9974,6.7,38,2430,3.04,6,12.1,0.53,127,0.3,white
2546,12.2,0.055,0.27,0.9925,6.4,17,2547,3.23,6,4.4,0.44,135,0.3,white
4433,13,0.038,0.34,0.98942,5.2,18,4434,3.56,8,1.5,0.48,96,0.3,white
3333,9,0.038,0.8,0.99778,7.4,77,3334,2.95,5,12.3,0.48,183,0.21,white
4588,11.2,0.046,0.32,0.99316,6.4,50,4589,3.38,6,4.9,0.55,156,0.22,white
2917,9.5,0.094,0.18,0.99474,7.1,27,2918,2.9,5,6.3,0.49,166,0.33,white
957,10.3,0.076,0.4,0.99185,5.8,47,958,3.13,6,1.2,0.45,130,0.27,white
6400,10.7,0.049,0.32,0.99332,6.8,37,6401,3.12,7,7.6,0.44,107,0.19,white
3858,9.3,0.064,0.3,0.9961,7.4,26,3859,2.94,5,8.8,0.56,103,0.18,white
3527,8.8,0.044,0.32,0.99975,8.7,35,3528,3.12,7,13.4,0.47,169,0.23,white
3774,10.3,0.049,0.21,0.9924,6.3,35,3775,3.31,6,1.8,0.5,163,0.19,white
597,8.7,0.045,0.68,0.9978,7.5,38,598,3,5,10.9,0.36,133,0.21,white
5133,11.5,0.029,0.33,0.99114,6.5,35,5134,3.36,7,1.4,0.6,138,0.18,white
5732,9.3,0.041,0.61,0.99794,7.7,66,5733,3,5,11.8,0.54,188,0.32,white
526,10.6,0.053,0.31,0.9929,6.8,34,527,3.39,6,1.4,0.77,114,0.22,white
5289,11.8,0.096,0.02,0.995,7.2,10,5290,3.46,6,1.9,0.53,31,0.605,red
270,10.1,0.035,0.21,0.9942,6.3,29,271,3.36,7,5.1,0.33,142,0.23,white
3241,11.1,0.067,0.37,0.99552,9.1,6,3242,3.23,7,1.6,0.58,10,0.21,red
6417,11.4,0.075,0.46,0.99598,10.5,14,6418,3.06,6,2.2,0.84,27,0.39,red
4623,9.4,0.039,0.35,0.9984,6.3,29,4624,3.36,7,11.1,0.5,198,0.32,white
5926,10.4,0.041,0.3,0.9929,7.7,15,5927,3.26,6,1.4,0.53,102,0.24,white
628,8.7,0.073,0.29,0.9984,6.8,56,629,3.06,6,15.4,0.41,173,0.23,white
4879,9.5,0.08,0.3,0.9969,7.3,33,4880,3.41,6,1.7,0.65,79,0.4,red
463,9.9,0.05,0.28,0.9934,7.8,21,464,3.15,5,1.8,0.44,127,0.27,white
3621,11,0.043,0.38,0.99296,7.6,10,3622,3.17,5,2.1,0.65,98,0.3,white
5809,11.5,0.028,0.28,0.99238,7.4,14,5810,2.94,7,7.25,0.37,78,0.25,white
1142,10,0.041,0.21,0.9941,6.2,50,1143,3.15,5,6.3,0.6,218,0.31,white
4556,11,0.044,0.25,0.992,7.4,30,4557,3.11,6,3.8,0.4,114,0.29,white
3125,11.1,0.027,0.44,0.993,7.2,25,3126,3.02,8,7.1,0.34,126,0.26,white
2898,10.6,0.052,0.33,0.993,7,15,2899,3.2,6,2.1,0.41,76,0.22,white
4228,8.6,0.044,0.42,1.0003,8,45,4229,3.21,7,14.6,0.69,163,0.22,white
4048,12.5,0.036,0.3,0.99028,6.5,34,4049,3.25,7,3.8,0.63,88,0.33,white
4127,9.7,0.032,0.38,0.99298,6.5,29,4128,3.29,5,1.3,0.54,112,0.23,white
6279,11.9,0.046,0.3,0.9962,6.3,49,6280,3.74,6,10,0.55,212,0.31,white
5452,10,0.04,0.22,0.9933,6.4,41,5453,3.49,6,1.4,0.58,149,0.16,white
6053,8.8,0.039,0.36,0.99946,6.2,37,6054,3.23,6,17.2,0.43,130,0.23,white
812,9.6,0.038,0.58,0.9975,6.8,51,813,3.12,6,14.2,0.48,164,0.19,white
3115,9.5,0.042,0.36,0.997,7.1,45,3116,2.92,7,11.6,0.59,124,0.2,white
4738,11.5,0.048,0.24,0.99456,6.5,20,4739,3.06,8,14.5,0.3,96,0.33,white
1477,11.3,0.02,0.39,0.99089,6.5,12,1478,3.25,7,1.4,0.75,66,0.26,white
3807,8.8,0.05,0.42,0.9999,7,35,3808,3.22,5,18.05,0.42,144,0.23,white
1974,10.6,0.043,0.31,0.9941,7.4,58,1975,3.42,6,2.4,0.68,178,0.26,white
5826,10.8,0.04,0.27,0.99411,5.7,24,5827,3.33,6,11.5,0.31,120,0.25,white
4493,10.5,0.039,0.24,0.99511,6.3,25,4494,3.59,7,6,0.49,107,0.1,white
6011,9,0.062,0.49,0.9989,7.6,50,6012,3.22,4,13.4,0.53,191,0.31,white
4687,12.6,0.069,0.02,0.99387,6.6,19,4688,3.38,6,2.4,0.66,40,0.58,red
5158,9.4,0.046,0.31,0.99714,7.6,6,5159,3.07,5,9.4,0.61,194,0.48,white
1944,9.5,0.042,0.28,0.9952,6.6,51,1945,3.3,6,4.9,0.75,180,0.22,white
2526,10.9,0.037,0.28,0.99074,5.9,36,2527,3.33,7,1.4,0.42,83,0.12,white
2515,10.8,0.053,0.36,0.99211,6.4,28,2516,3.31,5,1.3,0.45,186,0.28,white
1198,11.3,0.044,0.29,0.9918,7.3,12,1199,3.2,7,1.2,0.48,143,0.18,white
3526,11,0.034,0.36,0.99074,6.3,26,3527,3.16,6,1.2,0.51,111,0.18,white
2699,10,0.048,0.3,0.9956,6.7,40,2700,3.29,5,6.4,0.52,251,0.18,white
190,9.8,0.041,0.27,0.9927,7.4,27,191,3.19,6,1.2,0.33,99,0.21,white
2684,9.5,0.076,0.08,0.9967,7.7,15,2685,3.32,6,1.9,0.54,27,0.63,red
624,12.5,0.021,0.33,0.9886,6.1,26,625,3.12,6,2.2,0.3,117,0.27,white
376,13.1,0.034,0.27,0.9897,7.1,28,377,3.26,7,3.1,0.38,134,0.35,white
1435,10.8,0.036,0.28,0.99299,5.7,46,1436,3.36,7,6.9,0.44,150,0.265,white
2118,11.1,0.039,0.32,0.99163,6.6,15,2119,2.96,6,5.6,0.52,68,0.25,white
2011,9.1,0.053,0.2,0.99336,6.6,26,2012,3.32,5,1,0.55,112,0.34,white
1929,10,0.05,0.28,0.99437,8,34,1930,3.13,6,4.8,0.5,150,0.26,white
4931,11.9,0.054,0.35,0.99458,7.9,7,4932,3.32,7,1.7,0.8,15,0.2,red
2520,11.4,0.046,0.51,0.993,8.3,11,2521,3.02,5,2,0.55,207,0.41,white
3367,12.9,0.066,0,0.99256,5.6,7,3368,3.52,5,2.5,0.58,15,0.66,red
4950,9.1,0.054,0.27,0.9939,6.4,5,4951,3.24,4,1.1,0.52,110,0.43,white
692,10.4,0.053,0.16,0.99474,5.7,32,693,3.36,6,9,0.37,111,0.27,white
538,10.9,0.081,0,0.9964,8.2,3,539,3.53,5,1.7,0.49,12,1.33,red
4391,11,0.037,0.3,0.9943,7.7,29,4392,3.38,6,5.2,0.44,131,0.39,white
2365,11,0.045,0.29,0.99178,5.4,69,2366,3.76,7,1.2,0.63,152,0.22,white
4115,10.8,0.034,0.37,0.9928,7,26,4116,3.17,6,4.9,0.44,127,0.29,white
6051,9.1,0.095,0.27,0.99747,8.2,5,6052,3.13,6,2,0.62,77,0.64,red
4980,9.6,0.089,0.49,1.0002,12.3,5,4981,3.19,5,2.2,0.44,14,0.5,red
6172,12,0.042,0.41,0.9944,8.3,41,6173,3.1,7,9.2,0.38,162,0.26,white
5601,9.4,0.097,0.12,0.99596,7.7,19,5602,3.16,5,1.7,0.49,27,0.39,red
4718,9,0.045,0.49,0.9963,6.2,12,4719,3.27,4,6.4,0.57,115,0.43,white
3928,11.9,0.091,0.46,0.99638,9.9,10,3929,3.18,6,2.2,0.69,41,0.44,red
3894,10,0.038,0.08,0.9922,6.7,58,3895,3.18,5,1.3,0.46,147,0.31,white
6244,10.15,0.03,0.22,0.99218,5.2,47,6245,3.55,6,1,0.44,123,0.185,white
1724,8.8,0.056,0.25,0.9961,7.3,47,1725,3.08,5,7.2,0.47,180,0.32,white
196,9.4,0.07,0.26,0.9982,7.4,36,197,3.37,5,7.3,0.49,121,0.6,red
6327,10.8,0.047,0.28,0.99365,8.6,38,6328,3.1,6,2.7,0.56,150,0.17,white
4977,9.5,0.049,0.26,0.9946,8.3,56,4978,3.21,6,1.5,0.62,189,0.14,white
5760,9.2,0.078,0.49,0.9978,9,26,5761,3.23,5,2.4,0.58,121,0.44,red
2804,11,0.051,0.35,0.9916,6.2,24,2805,3.37,3,0.7,0.43,111,0.23,white
3376,9.8,0.271,0.2,0.99356,7.1,24,3377,3.11,5,1.6,0.63,140,0.36,white
2288,11.2,0.12,0.16,0.99454,8,3,2289,3.22,6,2,0.58,7,0.58,red
3729,8.8,0.057,0.27,0.99807,7.3,45,3730,2.94,8,13.9,0.41,155,0.19,white
222,11.4,0.041,0.38,0.99043,6.9,22,223,3.03,6,1,0.54,81,0.14,white
1249,10.6,0.056,0.27,0.99486,6.2,38,1250,3.31,5,10.1,0.56,187,0.345,white
4835,11.5,0.024,0.4,0.9928,7.2,56,4836,3.04,6,7.6,0.32,177,0.29,white
1816,9.2,0.05,0.34,0.9985,7.1,51,1817,3.21,6,16,0.6,166,0.2,white
487,10.6,0.067,0.48,0.9967,9.1,26,488,3.32,6,1.8,1.04,46,0.28,red
4929,11.3,0.046,0.29,0.99123,7.5,35,4930,3.15,6,1.5,0.45,107,0.21,white
1683,10.4,0.057,0.49,0.9928,8.2,15,1684,3.07,6,0.9,0.38,73,0.23,white
4910,9.8,0.039,0.26,0.9942,7.9,8,4911,3.05,5,2.1,0.74,143,0.19,white
4221,9.5,0.06,0.57,0.9924,6.4,15,4222,3.06,5,1,0.41,120,0.29,white
5097,10.4,0.063,0.39,0.9928,6.9,18,5098,3.31,7,1.3,0.48,136,0.24,white
5367,8.9,0.05,0.36,0.9986,7.3,35,5368,3.04,7,13.1,0.46,200,0.25,white
6399,11.4,0.04,0.39,0.9911,6.6,40,6400,3.35,7,1.45,0.4,89,0.25,white
5322,10.8,0.099,0.33,0.99818,10.8,20,5323,3.24,5,2.5,0.71,38,0.45,red
2269,10,0.039,0.19,0.99265,5.4,27,2270,3.54,7,1.6,0.41,88,0.415,white
3352,9.8,0.053,0.28,0.9981,8,83,3353,3.14,6,14,0.45,197,0.22,white
3798,11.8,0.109,0.4,0.99614,8.8,7,3799,3.31,7,2.8,0.79,16,0.31,red
5949,9.2,0.051,0.28,0.9969,7.5,26,5950,3.12,6,9.6,0.53,157,0.35,white
4866,9.4,0.24,0.32,0.9948,6.4,61,4867,3.12,5,4.5,0.48,174,0.27,white
2394,9.6,0.097,0.21,0.9939,6.4,21,2395,3.07,5,5.1,0.46,105,0.21,white
291,9.4,0.052,0.53,0.9986,6.6,22,292,2.94,5,15.1,0.35,136,0.22,white
2487,9.9,0.122,0.02,0.9994,6.6,68,2488,3.47,5,7.9,0.53,124,0.735,red
1199,12.5,0.031,0.49,0.9906,7.5,44,1200,3.07,6,1.7,0.46,109,0.32,white
4922,8.7,0.047,0.62,0.9976,7.2,66,4923,3.16,5,11,0.5,178,0.39,white
3661,11.1,0.022,0.45,0.9934,8.8,14,3662,3.01,7,6,0.33,49,0.28,white
3027,11.2,0.046,0.45,0.9943,7.2,57,3028,3.13,6,4.4,0.62,166,0.18,white
5249,13.7,0.03,0.29,0.98913,5.9,32,5250,3.41,7,3.1,0.33,123,0.17,white
5210,11.2,0.045,0.28,0.9913,5.7,57,5211,3.22,6,3.7,0.27,151,0.15,white
1223,10.5,0.057,0.31,0.9946,7.5,131,1224,3.18,5,5.8,0.59,313,0.27,white
571,9.6,0.082,0.04,0.9976,8.4,10,572,3.22,5,2,0.44,22,0.56,red
736,9,0.226,0.24,0.9991,8.7,5,737,3.32,6,2.5,0.6,15,0.7,red
3675,9.4,0.05,0.24,0.997,6,55,3676,3.34,5,12.1,0.39,164,0.21,white
1991,10,0.049,0.5,0.9927,5.7,17,1992,3.22,6,2.6,0.64,155,0.32,white
992,11.33333333,0.051,0.3,0.99339,6.5,25,993,3.24,6,9.15,0.56,166,0.29,white
5733,12,0.032,0.37,0.9932,6,17,5734,3.08,6,9.7,0.66,50,0.19,white
5641,11.2,0.031,0.33,0.99094,7.6,33,5642,3.06,6,1,0.68,93,0.1,white
6067,9.7,0.033,0.33,0.994,8.4,16,6068,3.14,6,1.5,0.42,98,0.16,white
3158,12.6,0.067,0.08,0.99334,6.7,8,3159,3.43,5,3.75,0.52,16,0.7,red
2374,9.8,0.08,0.27,0.99652,8,11,2375,3.29,4,2,0.48,63,0.83,red
1056,8.6,0.057,0.39,0.9999,7.3,45,1057,3.21,5,17.95,0.36,149,0.24,white
5313,10.2,0.042,0.28,0.99204,6.6,62,5314,3.15,5,1.8,0.42,178,0.17,white
809,9.2,0.034,0.22,0.9989,6.8,16,810,3.07,5,17.8,0.53,116,0.27,white
1112,9.4,0.088,0.35,0.9963,7.1,9,1113,3.28,5,2,0.62,92,0.685,red
6267,10.1,0.043,0.29,0.99453,6.5,32,6268,3.13,6,8.2,0.7,156,0.24,white
2313,10.5,0.037,0.27,0.99444,7.1,19,2314,3.04,7,9.6,0.37,105,0.2,white
4651,12.7,0.026,0.37,0.99174,7.2,27,4652,3.13,5,5.4,0.84,114,0.27,white
3231,8.9,0.053,0.31,0.998,7.8,46,3232,3.06,6,12.2,0.53,140,0.18,white
1365,10.2,0.034,0.28,0.99405,7.1,23,1366,3.35,4,2.7,0.64,111,0.21,white
6052,9.6,0.037,0.33,0.99495,5.9,58,6053,3.26,5,7.4,0.41,205,0.29,white
2377,9.5,0.04,0.24,0.995,6.3,38,2378,3.22,5,6.6,0.47,141,0.3,white
680,12.8,0.025,0.29,0.99162,7,35,681,3.15,7,7.6,0.65,124,0.32,white
840,10.1,0.088,0.32,0.9979,9.7,22,841,3.29,5,2.5,0.62,91,0.69,red
1092,10.2,0.049,0.33,0.99324,6.8,68,1093,3.1,6,3.2,0.69,161,0.24,white
5177,9.3,0.115,0.49,0.9968,7.7,20,5178,3.21,5,1.8,0.71,112,0.69,red
324,9.9,0.145,0.42,0.99832,10.4,34,325,3.38,3,1.5,0.86,48,0.44,red
18,9.2,0.045,0.24,0.99822,6.6,31,19,3.08,5,16.05,0.52,147,0.33,white
6433,10.8,0.059,0.3,0.9949,7.7,20,6434,3.29,6,1.7,0.47,38,0.26,red
3585,9.6,0.039,0.32,0.9948,6.8,10,3586,3.3,5,1.6,0.67,124,0.36,white
2624,10.6,0.04,0.34,0.99678,6.4,56,2625,3.11,5,16.05,0.38,142,0.21,white
1657,9.2,0.083,0.49,1,11.7,5,1658,3.19,5,2.2,0.43,15,0.49,red
889,9.1,0.244,0.46,0.9983,7.9,33,890,2.87,3,10.6,0.74,227,0.64,white
2483,10.8,0.051,0.16,0.99564,5.4,31,2484,3.4,6,12.55,0.38,115,0.205,white
6230,11.3,0.042,0.3,0.99189,6.7,105,6231,3.04,8,3.85,0.59,179,0.24,white
8,9.5,0.038,0.31,0.9969,7.7,59,9,3.12,6,10.7,0.55,186,0.23,white
2751,9.7,0.125,0.48,0.998,10.7,15,2752,3.03,6,2.1,0.81,49,0.4,red
6496,12.4,0.035,0.32,0.9906,6.6,49,6497,3.35,8,1.4,0.64,186,0.16,white
3209,10.4,0.066,0.24,0.9956,7.4,18,3210,3.37,5,1.8,0.62,47,0.41,red
4813,9.2,0.052,0.48,0.99782,6.1,25,4814,3.07,6,15.8,0.45,94,0.25,white
4512,9.5,0.056,0.18,0.9935,6.8,13,4513,3.11,5,1.4,0.42,137,0.25,white
2999,9.2,0.077,0.22,0.9967,8.1,12,3000,3.29,5,2.1,0.51,65,0.575,red
3677,10.5,0.051,0.38,0.9926,6.3,7,3678,3.45,7,0.9,0.5,140,0.27,white
3365,9.5,0.048,0.31,0.993,6.1,23,3366,3.22,6,0.9,0.77,170,0.4,white
4800,10.3,0.044,0.41,0.99293,7.5,11,4801,3.28,5,1.3,0.45,126,0.28,white
1084,10.5,0.332,0.2,0.9968,7.5,8,1085,3.21,6,2.6,0.9,14,0.49,red
3203,9.3,0.066,0.1,0.99655,7.6,27,3204,3.39,5,1.5,0.51,55,0.665,red
3877,12.4,0.072,0.42,0.99392,8.4,23,3878,3.11,6,2.1,0.78,36,0.34,red
2226,13.6,0.029,0.3,0.98742,5.3,25,2227,3.31,7,1.2,0.4,93,0.3,white
2399,11.4,0.031,0.3,0.9917,7.1,13,2400,3.19,5,2,0.49,128,0.26,white
795,8.9,0.036,0.62,0.9978,7.7,56,796,3.13,6,10.6,0.44,153,0.32,white
249,13.8,0.022,0.22,0.98889,5.4,29,250,3.33,6,4.6,0.54,107,0.27,white
5440,13.1,0.026,0.28,0.989,6.2,22,5441,2.98,8,4.3,0.64,105,0.28,white
5754,9.3,0.052,0.36,0.9984,6.5,53,5755,3.44,6,11,0.55,247,0.34,white
1903,11,0.038,0.24,0.99313,5.3,28,1904,3.38,6,7.4,0.51,114,0.275,white
6342,12.5,0.216,0.45,0.99358,8,5,6343,3.15,7,2.1,0.81,16,0.31,red
5155,12.1,0.032,0.33,0.99258,6,22,5156,3.1,7,9.9,0.43,90,0.32,white
5695,9.4,0.19,0,0.99676,7,12,5696,3.31,6,2,0.6,45,0.57,red
5643,10.3,0.06,0.29,0.99572,7.7,27,5644,3.49,6,4.8,0.59,156,0.29,white
4739,10,0.096,0.31,0.9982,9.6,16,4740,3.19,7,2.5,0.7,49,0.38,red
5712,12.4,0.021,0.29,0.98965,6.6,24,5713,3.41,9,1.6,0.61,85,0.36,white
3013,11.8,0.033,0.38,0.991,5.8,23,3014,3.42,7,4.75,0.42,94,0.32,white
4768,12.8,0.04,0.48,0.9911,7.7,28,4769,3.2,7,2.3,0.52,114,0.32,white
5225,10.4,0.052,0.29,0.99544,6.8,51,5226,3.02,6,11.9,0.58,149,0.28,white
342,9.5,0.047,0.28,0.9977,6.3,49,343,3.23,5,14.7,0.46,198,0.34,white
3342,11.7,0.088,0.49,0.9972,10.9,11,3343,3.22,6,2.8,0.68,32,0.21,red
4165,9.3,0.368,0.28,0.9968,8.1,16,4166,3.11,5,1.7,1.28,56,0.56,red
2710,9.2,0.046,0.25,0.99828,6.5,15,2711,3.15,6,17.3,0.42,110,0.23,white
711,9.7,0.095,0.23,0.9998,9.1,13,712,3.28,5,3.1,0.59,38,0.64,red
2233,11.2,0.072,0,0.99491,6.8,32,2234,3.43,6,2.5,0.56,64,0.57,red
724,10.5,0.062,0.09,0.99584,7,4,725,3.35,5,2.1,0.54,9,0.51,red
4052,10.5,0.083,0.21,0.99532,8,14,4053,3.34,5,1.9,0.47,41,1.18,red
4531,8.8,0.039,0.36,0.99946,6.2,37,4532,3.23,6,17.2,0.43,130,0.23,white
3363,11.5,0.041,0.27,0.99335,7.1,26,3364,3.04,7,10.4,0.52,114,0.27,white
180,9.5,0.337,0.5,0.9964,8.9,27,181,3.04,6,2,1.61,81,0.59,red
3763,9.7,0.08,0.32,0.99801,8,26,3764,3.22,5,2.5,1.07,122,0.42,red
2253,9.5,0.048,0.29,0.99784,6.9,52,2254,3,6,13.65,0.6,189,0.38,white
5854,10.4,0.054,0.34,0.99338,6.6,22,5855,3.26,6,3,0.47,141,0.25,white
1759,9.2,0.075,0.44,1.00005,15,10,1760,3.07,7,2.2,0.84,24,0.21,red
3178,10.4,0.078,0.14,0.99636,7,10,3179,3.53,5,1.8,0.61,23,0.5,red
2497,9.1,0.104,0.25,0.99784,7.6,28,2498,3.15,5,3.9,0.57,90,0.42,red
1325,11.5,0.071,0.26,0.98994,5.8,26,1326,3.1,6,3.5,0.38,69,0.27,white
3147,9.4,0.048,0.27,0.9993,5.9,52,3148,3.35,5,18.2,0.44,168,0.26,white
6261,10.46666667,0.036,0.14,0.99212,4.9,69,6262,3.47,5,1.3,0.46,168,0.335,white
3608,9.6,0.043,0.36,0.99556,6.8,60,3609,3.16,6,7,0.49,207,0.28,white
798,10.6,0.046,0.29,0.99458,6.8,6,799,3.34,4,4.6,0.48,88,0.27,white
4781,9.8,0.087,0.37,0.99438,7.6,27,4782,3.09,5,1.6,0.5,177,0.3,white
1691,10.8,0.035,0.49,0.9958,8,40,1692,3.14,5,11.7,0.34,131,0.29,white
4062,8.9,0.036,0.58,0.9977,7.8,44,4063,3.06,6,11.2,0.41,161,0.27,white
6450,10.1,0.076,0.13,0.99546,7.2,12,6451,3.29,5,2,0.54,20,0.695,red
5422,14,0.016,0.31,0.98713,4.9,39,5423,3.33,8,1.2,0.59,150,0.33,white
2687,10.3,0.077,0.47,0.9958,7.3,5,2688,3.33,6,2.1,0.53,11,0.33,red
3411,10.8,0.028,0.39,0.994,6.9,22,3412,3.11,6,8,0.66,84,0.19,white
4443,11.7,0.028,0.25,0.9909,6.7,24,4444,3.14,6,2.5,0.36,84,0.37,white
6427,11,0.054,0.35,0.99287,6.8,53,6428,3.1,7,5.4,0.54,143,0.18,white
5920,10.9,0.052,0,0.99467,6.5,9,5921,3.5,6,1.6,0.63,17,0.9,red
518,9.5,0.048,0.29,0.99784,6.9,52,519,3,6,13.65,0.6,189,0.38,white
5361,12.5,0.034,0.32,0.992,5.9,50,5362,3.51,7,6,0.58,127,0.4,white
5512,11.3,0.028,0.35,0.9932,9,27,5513,3.04,6,4.9,0.4,95,0.27,white
5448,9.5,0.05,0.33,0.9927,6.1,24,5449,3.15,6,1.1,0.78,169,0.36,white
3516,10.5,0.032,0.27,0.99254,6.7,39,3517,3.4,5,1.4,0.52,149,0.17,white
2481,12.7,0.071,0.03,0.995,6.4,27,2482,3.61,6,3.2,0.49,58,0.865,red
6333,10.5,0.036,0.29,0.9949,5.9,31,6334,3.35,8,11.4,0.48,115,0.27,white
5925,11.2,0.041,0.27,0.9909,6.2,51,5926,3.28,6,1.4,0.38,117,0.15,white
227,9.5,0.093,0,0.99558,6.6,51,228,3.2,5,4.3,0.45,77.5,0.63,red
873,11.7,0.038,0.32,0.992,7.9,9,874,3.05,4,3.6,0.31,76,0.28,white
3488,9.2,0.096,0.18,0.99771,6.2,28,3489,3.56,5,7.7,0.72,210,0.44,white
998,10.7,0.076,0.07,0.9962,6.6,6,999,3.44,5,1.6,0.58,15,0.705,red
4195,9,0.055,0.28,0.9986,7.2,55,4196,3.12,7,14.4,0.38,205,0.25,white
6385,9.8,0.114,0.14,0.99732,6.5,9,6386,3.66,5,2.4,0.65,37,0.46,red
5254,10.1,0.077,0.11,0.9984,9.4,6,5255,3.19,6,2.7,0.7,31,0.685,red
2070,9.9,0.031,0.35,0.9928,7.2,27,2071,3.33,5,1.2,0.34,84,0.16,white
276,10.75,0.064,0.02,0.99472,6.7,29,277,3.3,6,1.9,0.56,38,0.855,red
3981,9.4,0.054,0.32,0.9962,7.1,64,3982,3.4,5,9.6,0.41,162,0.12,white
1619,10.9,0.049,0.37,0.9924,7.2,23,1620,3.16,7,1.6,0.48,94,0.21,white
5211,9.9,0.046,0.3,0.99276,5.7,38,5212,3.34,6,2.5,0.5,125,0.2,white
423,12.5,0.038,0.32,0.99412,6.7,6,424,3.14,5,14.5,0.34,79,0.31,white
4342,11.9,0.027,0.4,0.9911,7.8,20,4343,3.15,6,1.6,0.48,87,0.31,white
856,11.3,0.048,0.28,0.99188,7.2,22,857,3.21,7,3.4,0.37,112,0.44,white
6073,9.2,0.415,0.51,0.99623,8.7,12,6074,3,5,1.7,1.17,66,0.78,red
3262,10.7,0.036,0.39,0.9938,7.9,6,3263,3.12,5,6.7,0.42,117,0.29,white
6040,12.6,0.039,0.21,0.99188,9.6,21,6041,3,6,2,1,120,0.655,white
6356,9.4,0.033,0.17,0.99754,6.9,59,6357,3.08,5,12.9,0.49,186,0.4,white
244,12.3,0.029,0.46,0.991,6.1,21,245,3.29,6,4.7,0.62,94,0.34,white
5434,9,0.053,0.23,0.99458,5.8,29,5435,3.13,5,5,0.52,106,0.33,white
1170,12.3,0.035,0.33,0.9925,6.9,26,1171,3.25,8,4.1,0.79,155,0.3,white
133,9,0.042,0.25,0.9929,6,8,134,3.08,5,1.8,0.55,108,0.28,white
1493,11.4,0.036,0.33,0.99058,6.7,36,1494,3.1,6,1.2,0.76,86,0.22,white
3766,10.6,0.044,0.3,0.9946,6.8,42,3767,3.25,6,6.95,0.56,179,0.23,white
5953,11,0.044,0.38,0.99326,6.4,35,5954,2.97,7,9.1,0.3,127,0.22,white
622,10,0.066,0.09,0.99459,6.4,15,623,3.42,7,1.4,0.7,28,0.31,red
2140,10,0.063,0.2,0.9946,7.1,47,2141,3.17,5,6.1,0.42,164,0.34,white
1708,13.4,0.038,0.62,0.99143,6.9,46,1709,3.23,7,7.5,0.43,132,0.33,white
2735,9,0.053,0.23,0.99458,5.8,29,2736,3.13,5,5,0.52,106,0.33,white
3832,9.2,0.045,0.45,0.99573,6.2,46,3833,3.26,6,7.5,0.46,203,0.28,white
3817,11.4,0.028,0.28,0.99182,6.6,39,3818,3.34,5,1.8,0.46,132,0.24,white
2341,10.9,0.052,0.48,0.995,8.2,24,2342,3.5,7,2.7,0.45,190,0.15,white
3627,9.5,0.05,0.27,0.99422,7.6,23,3628,3.08,6,4.6,0.47,98,0.17,white
5766,10.5,0.041,0.31,0.99092,6.5,34,5767,3.06,6,1.5,0.46,121,0.17,white
920,9.6,0.038,0.3,0.9948,6.4,15,921,3.14,6,5.5,0.49,129,0.25,white
5380,11,0.1,0,0.99521,7.6,6,5381,3.36,5,1.9,0.59,12,0.74,red
5563,10.1,0.093,0.14,0.99724,8.3,13,5564,3.36,5,2.5,0.54,54,0.85,red
6007,10.6,0.036,0.22,0.99445,6.3,27,6008,3,6,11.5,0.33,150,0.28,white
4379,10.6,0.085,0.34,0.99683,10.1,5,4380,3.17,7,2.4,0.65,17,0.37,red
5649,9.1,0.061,0.22,0.99824,6.3,26,5650,3.08,5,16,0.5,141,0.305,white
384,9.2,0.06,0.22,0.99858,6.8,41,385,3.18,5,6.2,0.51,190,0.3,white
946,12.5,0.082,0.49,0.99484,9.9,9,947,3.19,7,5,0.52,17,0.27,red
2506,9.9,0.084,0,0.9983,7.3,6,2507,3.61,6,2,0.96,23,0.66,red
5527,10.5,0.082,0.19,0.99655,7.4,15,5528,3.49,5,1.8,0.68,34,0.55,red
6236,9.7,0.038,0.32,0.9958,6.5,48,6237,3.45,7,7.6,0.54,203,0.24,white
6470,9.1,0.098,0.29,0.9988,8.8,5,6471,3.36,5,2.2,0.49,15,0.6,red
942,8.8,0.05,0.24,0.998,7.1,52,943,3.1,5,13.1,0.49,204,0.32,white
1400,9,0.086,0.08,0.9974,7.4,6,1401,3.38,4,4.4,0.5,29,0.59,red
3745,11.9,0.029,0.51,0.9903,6,10,3746,3.46,6,1.2,0.42,102,0.35,white
2000,9.2,0.05,0.58,0.9999,7.6,43,2001,3.15,5,16.75,0.54,163,0.32,white
4002,9.9,0.074,0.57,0.9981,11.6,3,4003,3.14,6,1.8,0.7,8,0.23,red
5783,10.5,0.084,0.02,0.99538,7.5,13,5784,3.36,6,1.7,0.54,31,0.51,red
